zpid,id,detailUrl,address,addressStreet,Zipcode,number of bedrooms,number of bathrooms,area,price,latitude,longitude
86108376,86108376,https://www.zillow.com/homedetails/5218-W-5th-Ave-Stillwater-OK-74074/86108376_zpid/,"5218 W 5th Ave, Stillwater, OK 74074",5218 W 5th Ave,74074,4,2,1885,265000,36.118523,-97.1298
86109147,86109147,https://www.zillow.com/homedetails/615-E-13th-Pl-Stillwater-OK-74074/86109147_zpid/,"615 E 13th Pl, Stillwater, OK 74074",615 E 13th Pl,74074,2,2,1144,140000,36.107525,-97.05057
93366319,93366319,https://www.zillow.com/homedetails/3008-N-Lincoln-St-Stillwater-OK-74075/93366319_zpid/,"3008 N Lincoln St, Stillwater, OK 74075",3008 N Lincoln St,74075,4,2,1777,210000,36.152943,-97.07395
94892642,94892642,https://www.zillow.com/homedetails/2323-E-Timbercrest-Dr-Stillwater-OK-74075/94892642_zpid/,"2323 E Timbercrest Dr, Stillwater, OK 74075",2323 E Timbercrest Dr,74075,3,2,1280,182000,36.122166,-97.02931
2065766992,2065766992,https://www.zillow.com/homedetails/1907-E-Franklin-Ave-Stillwater-OK-74075/2065766992_zpid/,"1907 E Franklin Ave, Stillwater, OK 74075",1907 E Franklin Ave,74075,3,2,1917,220490,0.0,0.0
224757774,224757774,https://www.zillow.com/homedetails/2027-W-Sherwood-Ave-Stillwater-OK-74074/224757774_zpid/,"2027 W Sherwood Ave, Stillwater, OK 74074",2027 W Sherwood Ave,74074,4,3,2058,227500,36.121773,-97.083084
224764365,224764365,https://www.zillow.com/homedetails/315-S-Benjamin-St-Stillwater-OK-74074/224764365_zpid/,"315 S Benjamin St, Stillwater, OK 74074",315 S Benjamin St,74074,2,1,763,105500,36.11852,-97.04788
86103863,86103863,https://www.zillow.com/homedetails/110-S-Blair-St-Stillwater-OK-74074/86103863_zpid/,"110 S Blair St, Stillwater, OK 74074",110 S Blair St,74074,3,2,1453,200000,36.122948,-97.038
86104508,86104508,https://www.zillow.com/homedetails/920-N-Dryden-Cir-Stillwater-OK-74075/86104508_zpid/,"920 N Dryden Cir, Stillwater, OK 74075",920 N Dryden Cir,74075,3,2,1612,243000,36.13453,-97.04928
93368798,93368798,https://www.zillow.com/homedetails/2124-E-Post-Oak-Dr-Stillwater-OK-74075/93368798_zpid/,"2124 E Post Oak Dr, Stillwater, OK 74075",2124 E Post Oak Dr,74075,3,2,1242,135000,36.120583,-97.03206
224761170,224761170,https://www.zillow.com/homedetails/1407-S-Lowry-St-Stillwater-OK-74074/224761170_zpid/,"1407 S Lowry St, Stillwater, OK 74074",1407 S Lowry St,74074,3,2,1228,180000,36.10659,-97.05565
2069070032,2069070032,https://www.zillow.com/homedetails/6300-S-Western-Rd-Stillwater-OK-74074/2069070032_zpid/,"6300 S Western Rd, Stillwater, OK 74074",6300 S Western Rd,74074,5,4,2915,525000,36.048847,-97.08796
331429086,331429086,https://www.zillow.com/homedetails/6206-S-Western-Rd-Stillwater-OK-74074/331429086_zpid/,"6206 S Western Rd, Stillwater, OK 74074",6206 S Western Rd,74074,3,2,1980,565000,36.04998,-97.08912
86103649,86103649,https://www.zillow.com/homedetails/2714-N-Crescent-Dr-Stillwater-OK-74075/86103649_zpid/,"2714 N Crescent Dr, Stillwater, OK 74075",2714 N Crescent Dr,74075,4,3,2382,232000,36.149654,-97.058846
120401704,120401704,https://www.zillow.com/homedetails/1524-E-8th-Ave-Stillwater-OK-74074/120401704_zpid/,"1524 E 8th Ave, Stillwater, OK 74074",1524 E 8th Ave,74074,3,1,1258,140000,36.11276,-97.03911
86073332,86073332,https://www.zillow.com/homedetails/1016-W-Choctaw-Ln-Stillwater-OK-74075/86073332_zpid/,"1016 W Choctaw Ln, Stillwater, OK 74075",1016 W Choctaw Ln,74075,3,2,1605,206000,36.252747,-97.07281
86101525,86101525,https://www.zillow.com/homedetails/2802-W-28th-Ave-Stillwater-OK-74074/86101525_zpid/,"2802 W 28th Ave, Stillwater, OK 74074",2802 W 28th Ave,74074,4,2,2142,279900,36.091255,-97.09252
86103910,86103910,https://www.zillow.com/homedetails/910-E-Will-Rogers-Dr-Stillwater-OK-74075/86103910_zpid/,"910 E Will Rogers Dr, Stillwater, OK 74075",910 E Will Rogers Dr,74075,3,2,1069,155500,36.135338,-97.04733
86105225,86105225,https://www.zillow.com/homedetails/6324-W-Canterbury-St-Stillwater-OK-74074/86105225_zpid/,"6324 W Canterbury St, Stillwater, OK 74074",6324 W Canterbury St,74074,4,3,3372,585000,36.09168,-97.14609
2066420743,2066420743,https://www.zillow.com/homedetails/1825-E-Franklin-Ave-Stillwater-OK-74075/2066420743_zpid/,"1825 E Franklin Ave, Stillwater, OK 74075",1825 E Franklin Ave,74075,3,2,1420,221395,0.0,0.0
2069717363,2069717363,https://www.zillow.com/homedetails/2316-Pintail-St-Stillwater-OK-74074/2069717363_zpid/,"2316 Pintail St, Stillwater, OK 74074",2316 Pintail St,74074,3,3,2483,407172,0.0,0.0
337674919,337674919,https://www.zillow.com/homedetails/6031-N-Emerald-St-Stillwater-OK-74075/337674919_zpid/,"6031 N Emerald St, Stillwater, OK 74075",6031 N Emerald St,74075,4,2,2336,41000,36.186497,-97.056076
86100202,86100202,https://www.zillow.com/homedetails/26-Windsor-Cir-Stillwater-OK-74074/86100202_zpid/,"26 Windsor Cir, Stillwater, OK 74074",26 Windsor Cir,74074,2,3,1514,221000,36.119034,-97.13177
86101723,86101723,https://www.zillow.com/homedetails/2812-S-Fox-Ledge-Dr-Stillwater-OK-74074/86101723_zpid/,"2812 S Fox Ledge Dr, Stillwater, OK 74074",2812 S Fox Ledge Dr,74074,3,2,2129,320000,36.09125,-97.10923
86106787,86106787,https://www.zillow.com/homedetails/2107-S-Walking-Trail-Dr-Stillwater-OK-74074/86106787_zpid/,"2107 S Walking Trail Dr, Stillwater, OK 74074",2107 S Walking Trail Dr,74074,3,5,4742,825000,36.098885,-97.12995
94893328,94893328,https://www.zillow.com/homedetails/2319-E-Will-Rogers-Dr-Stillwater-OK-74075/94893328_zpid/,"2319 E Will Rogers Dr, Stillwater, OK 74075",2319 E Will Rogers Dr,74075,4,3,2972,387130,36.134323,-97.02946
2066374356,2066374356,https://www.zillow.com/homedetails/1901-E-Franklin-Ave-Stillwater-OK-74075/2066374356_zpid/,"1901 E Franklin Ave, Stillwater, OK 74075",1901 E Franklin Ave,74075,4,2,1691,245375,0.0,0.0
224769689,224769689,https://www.zillow.com/homedetails/3000-S-Range-Rd-Stillwater-OK-74074/224769689_zpid/,"3000 S Range Rd, Stillwater, OK 74074",3000 S Range Rd,74074,4,5,4200,800000,36.088577,-97.14171
86104783,86104783,https://www.zillow.com/homedetails/1406-E-Maple-Ave-Stillwater-OK-74074/86104783_zpid/,"1406 E Maple Ave, Stillwater, OK 74074",1406 E Maple Ave,74074,3,2,1335,170000,36.121513,-97.04176
86108857,86108857,https://www.zillow.com/homedetails/223-N-Kody-Ct-Stillwater-OK-74075/86108857_zpid/,"223 N Kody Ct, Stillwater, OK 74075",223 N Kody Ct,74075,3,2,1667,260000,36.124855,-97.03397
2066420742,2066420742,https://www.zillow.com/homedetails/1821-E-Franklin-Ave-Stillwater-OK-74075/2066420742_zpid/,"1821 E Franklin Ave, Stillwater, OK 74075",1821 E Franklin Ave,74075,3,2,1360,215145,0.0,0.0
224757651,224757651,https://www.zillow.com/homedetails/1918-W-Sunset-Dr-Stillwater-OK-74074/224757651_zpid/,"1918 W Sunset Dr, Stillwater, OK 74074",1918 W Sunset Dr,74074,2,1,883,168600,36.120667,-97.08156
224758669,224758669,https://www.zillow.com/homedetails/114-W-Tyler-Ave-Stillwater-OK-74075/224758669_zpid/,"114 W Tyler Ave, Stillwater, OK 74075",114 W Tyler Ave,74075,3,2,1125,150000,36.13253,-97.059425
248777400,248777400,https://www.zillow.com/homedetails/4401-W-Prescot-Dr-Stillwater-OK-74074/248777400_zpid/,"4401 W Prescot Dr, Stillwater, OK 74074",4401 W Prescot Dr,74074,3,1,1661,210777,36.109123,-97.11703
331429090,331429090,https://www.zillow.com/homedetails/6911-N-Sangre-Rd-Stillwater-OK-74075/331429090_zpid/,"6911 N Sangre Rd, Stillwater, OK 74075",6911 N Sangre Rd,74075,4,5,3247,725000,36.19819,-97.100685
86100064,86100064,https://www.zillow.com/homedetails/1511-N-Glenwood-Dr-Stillwater-OK-74075/86100064_zpid/,"1511 N Glenwood Dr, Stillwater, OK 74075",1511 N Glenwood Dr,74075,4,3,3241,405000,36.137924,-97.057915
86108062,86108062,https://www.zillow.com/homedetails/1920-E-Eastern-Ave-Stillwater-OK-74074/86108062_zpid/,"1920 E Eastern Ave, Stillwater, OK 74074",1920 E Eastern Ave,74074,3,2,1263,195000,36.120735,-97.03468
86100706,86100706,https://www.zillow.com/homedetails/1119-S-Woodcrest-Dr-Stillwater-OK-74074/86100706_zpid/,"1119 S Woodcrest Dr, Stillwater, OK 74074",1119 S Woodcrest Dr,74074,4,3,2397,320000,36.108284,-97.125656
86100999,86100999,https://www.zillow.com/homedetails/4902-W-Country-Club-Dr-Stillwater-OK-74074/86100999_zpid/,"4902 W Country Club Dr, Stillwater, OK 74074",4902 W Country Club Dr,74074,4,2,2041,270000,36.107742,-97.124344
86101861,86101861,https://www.zillow.com/homedetails/1125-S-Willis-St-Stillwater-OK-74074/86101861_zpid/,"1125 S Willis St, Stillwater, OK 74074",1125 S Willis St,74074,3,2,1523,190000,36.108738,-97.08349
93371613,93371613,https://www.zillow.com/homedetails/1921-E-Duke-Ave-Stillwater-OK-74075/93371613_zpid/,"1921 E Duke Ave, Stillwater, OK 74075",1921 E Duke Ave,74075,3,2,1643,225000,36.124077,-97.035225
2091782377,2091782377,https://www.zillow.com/homedetails/1211-S-Duncan-St-Stillwater-OK-74074/2091782377_zpid/,"1211 S Duncan St, Stillwater, OK 74074",1211 S Duncan St,74074,2,2,1064,172500,36.10852,-97.06116
224762994,224762994,https://www.zillow.com/homedetails/805-S-Orchard-St-Stillwater-OK-74074/224762994_zpid/,"805 S Orchard St, Stillwater, OK 74074",805 S Orchard St,74074,3,1,1008,114000,36.113113,-97.07911
224768225,224768225,https://www.zillow.com/homedetails/2623-W-22nd-Ave-Stillwater-OK-74074/224768225_zpid/,"2623 W 22nd Ave, Stillwater, OK 74074",2623 W 22nd Ave,74074,4,2,1898,285000,36.09791,-97.09247
224770836,224770836,https://www.zillow.com/homedetails/93-Arbor-Cir-Stillwater-OK-74074/224770836_zpid/,"93 Arbor Cir, Stillwater, OK 74074",93 Arbor Cir,74074,3,2,1783,325000,36.100697,-97.08843
337674877,337674877,https://www.zillow.com/homedetails/1908-W-Forest-Rdg-Stillwater-OK-74074/337674877_zpid/,"1908 W Forest Rdg, Stillwater, OK 74074",1908 W Forest Rdg,74074,4,3,2423,412000,36.023087,-97.08144
86100424,86100424,https://www.zillow.com/homedetails/2030-W-Sherwood-Ave-Stillwater-OK-74074/86100424_zpid/,"2030 W Sherwood Ave, Stillwater, OK 74074",2030 W Sherwood Ave,74074,3,2,2019,235000,36.12221,-97.08321
86100722,86100722,https://www.zillow.com/homedetails/1011-N-Sunnybrook-Dr-Stillwater-OK-74075/86100722_zpid/,"1011 N Sunnybrook Dr, Stillwater, OK 74075",1011 N Sunnybrook Dr,74075,3,2,1586,205000,36.132988,-97.044914
86103350,86103350,https://www.zillow.com/homedetails/2401-W-10th-Ave-Stillwater-OK-74074/86103350_zpid/,"2401 W 10th Ave, Stillwater, OK 74074",2401 W 10th Ave,74074,3,3,1940,247000,36.110775,-97.08866
86105076,86105076,https://www.zillow.com/homedetails/1621-W-University-Ave-Stillwater-OK-74074/86105076_zpid/,"1621 W University Ave, Stillwater, OK 74074",1621 W University Ave,74074,4,3,3000,265000,36.119274,-97.078606
93370557,93370557,https://www.zillow.com/homedetails/5906-Chateau-Dr-Stillwater-OK-74075/93370557_zpid/,"5906 Chateau Dr, Stillwater, OK 74075",5906 Chateau Dr,74075,5,4,3208,595000,36.184982,-97.06655
116528839,116528839,https://www.zillow.com/homedetails/1808-S-Fiddlers-Hill-St-Stillwater-OK-74074/116528839_zpid/,"1808 S Fiddlers Hill St, Stillwater, OK 74074",1808 S Fiddlers Hill St,74074,4,3,2088,345000,36.102207,-97.11475
224761400,224761400,https://www.zillow.com/homedetails/412-E-13th-Ave-Stillwater-OK-74074/224761400_zpid/,"412 E 13th Ave, Stillwater, OK 74074",412 E 13th Ave,74074,2,1,889,82000,36.108204,-97.05407
112743835,112743835,https://www.zillow.com/homedetails/3012-S-Isabell-Pointe-Dr-Stillwater-OK-74074/112743835_zpid/,"3012 S Isabell Pointe Dr, Stillwater, OK 74074",3012 S Isabell Pointe Dr,74074,5,6,7301,1470000,36.08929,-97.129005
224770121,224770121,https://www.zillow.com/homedetails/1517-S-Boulder-Creek-Dr-Stillwater-OK-74074/224770121_zpid/,"1517 S Boulder Creek Dr, Stillwater, OK 74074",1517 S Boulder Creek Dr,74074,4,5,5112,920000,36.10459,-97.13962
224770858,224770858,https://www.zillow.com/homedetails/14-Arbor-Cir-Stillwater-OK-74074/224770858_zpid/,"14 Arbor Cir, Stillwater, OK 74074",14 Arbor Cir,74074,4,4,3020,515000,36.100567,-97.09074
224770972,224770972,https://www.zillow.com/homedetails/4324-W-Prescot-Dr-Stillwater-OK-74074/224770972_zpid/,"4324 W Prescot Dr, Stillwater, OK 74074",4324 W Prescot Dr,74074,3,2,1661,269900,36.10965,-97.116455
248776266,248776266,https://www.zillow.com/homedetails/318-E-Topaz-Ave-Stillwater-OK-74075/248776266_zpid/,"318 E Topaz Ave, Stillwater, OK 74075",318 E Topaz Ave,74075,3,2,2100,317500,36.18702,-97.05527
86103738,86103738,https://www.zillow.com/homedetails/1408-N-Berry-Ct-Stillwater-OK-74075/86103738_zpid/,"1408 N Berry Ct, Stillwater, OK 74075",1408 N Berry Ct,74075,2,1,954,140500,36.136414,-97.046776
86109472,86109472,https://www.zillow.com/homedetails/8112-S-Prairie-Rd-Stillwater-OK-74074/86109472_zpid/,"8112 S Prairie Rd, Stillwater, OK 74074",8112 S Prairie Rd,74074,3,3,2653,417500,36.027912,-96.985466
2063284621,2063284621,https://www.zillow.com/homedetails/4300-Aggie-Dr-Stillwater-OK-74074/2063284621_zpid/,"4300 Aggie Dr, Stillwater, OK 74074",4300 Aggie Dr,74074,3,2,1269,226000,36.110462,-97.11557
300533228,300533228,https://www.zillow.com/homedetails/2601-E-Will-Rogers-Dr-Stillwater-OK-74075/300533228_zpid/,"2601 E Will Rogers Dr, Stillwater, OK 74075",2601 E Will Rogers Dr,74075,4,3,2333,420000,36.134544,-97.02678
93349955,93349955,https://www.zillow.com/homedetails/3211-W-Old-Forest-Ave-Stillwater-OK-74074/93349955_zpid/,"3211 W Old Forest Ave, Stillwater, OK 74074",3211 W Old Forest Ave,74074,4,3,2395,450000,36.1042,-97.10031
2063401076,2063401076,https://www.zillow.com/homedetails/318-Topaz-Ave-Stillwater-OK-74075/2063401076_zpid/,"318 Topaz Ave, Stillwater, OK 74075",318 Topaz Ave,74075,3,2,2228,317450,36.187077,-97.0553
224761127,224761127,https://www.zillow.com/homedetails/920-W-McElroy-Rd-Stillwater-OK-74075/224761127_zpid/,"920 W McElroy Rd, Stillwater, OK 74075",920 W McElroy Rd,74075,2,1,972,150000,36.130737,-97.070305
224765929,224765929,https://www.zillow.com/homedetails/1706-W-Arrowhead-Pl-Stillwater-OK-74074/224765929_zpid/,"1706 W Arrowhead Pl, Stillwater, OK 74074",1706 W Arrowhead Pl,74074,3,1,1246,194500,36.12227,-97.07842
244052782,244052782,https://www.zillow.com/homedetails/823-E-7th-Ave-Cushing-OK-74074/244052782_zpid/,"823 E 7th Ave, Cushing, OK 74074",823 E 7th Ave,74074,3,1,1288,131500,36.11485,-97.0476
224764849,224764849,https://www.zillow.com/homedetails/1202-S-Lewis-St-Stillwater-OK-74074/224764849_zpid/,"1202 S Lewis St, Stillwater, OK 74074",1202 S Lewis St,74074,3,2,2115,170000,36.1088,-97.057465
224768716,224768716,https://www.zillow.com/homedetails/3708-S-Woodstone-Dr-Stillwater-OK-74074/224768716_zpid/,"3708 S Woodstone Dr, Stillwater, OK 74074",3708 S Woodstone Dr,74074,4,4,2980,585500,36.080566,-97.109695
224770945,224770945,https://www.zillow.com/homedetails/4206-W-Aggie-Dr-Stillwater-OK-74074/224770945_zpid/,"4206 W Aggie Dr, Stillwater, OK 74074",4206 W Aggie Dr,74074,3,2,1317,250000,36.11043,-97.11452
252288841,252288841,https://www.zillow.com/homedetails/9900-S-Mehan-Rd-Perkins-OK-74059/252288841_zpid/,"9900 S Mehan Rd, Perkins, OK 74059",9900 S Mehan Rd,74059,5,3,4309,1150000,36.005066,-96.94978
86101081,86101081,https://www.zillow.com/homedetails/1021-W-Will-Rogers-Dr-Stillwater-OK-74075/86101081_zpid/,"1021 W Will Rogers Dr, Stillwater, OK 74075",1021 W Will Rogers Dr,74075,4,2,2058,231000,36.134274,-97.07152
86106129,86106129,https://www.zillow.com/homedetails/1108-W-Avery-Ln-Stillwater-OK-74075/86106129_zpid/,"1108 W Avery Ln, Stillwater, OK 74075",1108 W Avery Ln,74075,2,2,1416,250000,36.189754,-97.07385
86104099,86104099,https://www.zillow.com/homedetails/5518-S-Spring-Creek-East-Cir-Stillwater-OK-74074/86104099_zpid/,"5518 S Spring Creek East Cir, Stillwater, OK 74074",5518 S Spring Creek East Cir,74074,3,2,1752,197500,36.05876,-97.02797
224770340,224770340,https://www.zillow.com/homedetails/4815-W-Oak-Crest-Rd-Stillwater-OK-74075/224770340_zpid/,"4815 W Oak Crest Rd, Stillwater, OK 74075",4815 W Oak Crest Rd,74075,3,2,1912,315000,36.13316,-97.12398
248776087,248776087,https://www.zillow.com/homedetails/2204-W-11th-Ave-Perkins-OK-74074/248776087_zpid/,"2204 W 11th Ave, Perkins, OK 74074",2204 W 11th Ave,74074,3,3,1540,250000,36.11056,-97.085526
86102557,86102557,https://www.zillow.com/homedetails/1619-S-Hillside-Ct-Stillwater-OK-74074/86102557_zpid/,"1619 S Hillside Ct, Stillwater, OK 74074",1619 S Hillside Ct,74074,4,2,1969,265000,36.102898,-97.12055
93366443,93366443,https://www.zillow.com/homedetails/814-S-Orchard-St-Stillwater-OK-74074/93366443_zpid/,"814 S Orchard St, Stillwater, OK 74074",814 S Orchard St,74074,2,1,1175,132500,36.112762,-97.07976
93366935,93366935,https://www.zillow.com/homedetails/813-S-McFarland-St-Stillwater-OK-74074/93366935_zpid/,"813 S McFarland St, Stillwater, OK 74074",813 S McFarland St,74074,4,2,1250,159000,36.11295,-97.08244
123344807,123344807,https://www.zillow.com/homedetails/2220-W-Lone-Chimney-Rd-Stillwater-OK-74075/123344807_zpid/,"2220 W Lone Chimney Rd, Stillwater, OK 74075",2220 W Lone Chimney Rd,74075,2,2,1600,305000,36.232704,-97.08674
2063390948,2063390948,https://www.zillow.com/homedetails/2200-W-Lone-Chimney-Rd-Stillwater-OK-74075/2063390948_zpid/,"2200 W Lone Chimney Rd, Stillwater, OK 74075",2200 W Lone Chimney Rd,74075,2,2,1600,305000,0.0,0.0
2064216105,2064216105,https://www.zillow.com/homedetails/5518-S-Spring-Creek-Cir-E-Stillwater-OK-74074/2064216105_zpid/,"5518 S Spring Creek Cir E, Stillwater, OK 74074",5518 S Spring Creek Cir E,74074,3,2,1752,197200,0.0,0.0
224757036,224757036,https://www.zillow.com/homedetails/2201-N-Glenwood-Dr-Stillwater-OK-74075/224757036_zpid/,"2201 N Glenwood Dr, Stillwater, OK 74075",2201 N Glenwood Dr,74075,3,2,1684,210000,36.144283,-97.05712
224758272,224758272,https://www.zillow.com/homedetails/3812-W-15th-Ave-Stillwater-OK-74074/224758272_zpid/,"3812 W 15th Ave, Stillwater, OK 74074",3812 W 15th Ave,74074,2,2,2052,165000,36.104935,-97.10788
224761507,224761507,https://www.zillow.com/homedetails/1023-S-Lowry-St-Stillwater-OK-74074/224761507_zpid/,"1023 S Lowry St, Stillwater, OK 74074",1023 S Lowry St,74074,2,1,1036,200000,36.11036,-97.05564
224762849,224762849,https://www.zillow.com/homedetails/1018-S-Orchard-St-Stillwater-OK-74074/224762849_zpid/,"1018 S Orchard St, Stillwater, OK 74074",1018 S Orchard St,74074,3,1,1282,191000,36.110695,-97.079704
224763969,224763969,https://www.zillow.com/homedetails/1521-N-Hartford-St-Stillwater-OK-74075/224763969_zpid/,"1521 N Hartford St, Stillwater, OK 74075",1521 N Hartford St,74075,4,2,2020,160750,36.137676,-97.04945
224763970,224763970,https://www.zillow.com/homedetails/1515-N-Hartford-St-Stillwater-OK-74075/224763970_zpid/,"1515 N Hartford St, Stillwater, OK 74075",1515 N Hartford St,74075,4,2,2020,160750,36.13743,-97.04945
86101077,86101077,https://www.zillow.com/homedetails/4911-W-Crestview-Ave-Stillwater-OK-74074/86101077_zpid/,"4911 W Crestview Ave, Stillwater, OK 74074",4911 W Crestview Ave,74074,3,2,2438,175000,36.10289,-97.12456
86107395,86107395,https://www.zillow.com/homedetails/6869-Oak-Forrest-Cir-Stillwater-OK-74074/86107395_zpid/,"6869 Oak Forrest Cir, Stillwater, OK 74074",6869 Oak Forrest Cir,74074,3,2,1680,87000,36.039497,-96.98756
94892941,94892941,https://www.zillow.com/homedetails/5819-W-Villas-Ct-Stillwater-OK-74074/94892941_zpid/,"5819 W Villas Ct, Stillwater, OK 74074",5819 W Villas Ct,74074,3,2,1842,283000,36.10055,-97.13517
107323851,107323851,https://www.zillow.com/homedetails/5824-W-Garden-Pointe-Dr-Stillwater-OK-74074/107323851_zpid/,"5824 W Garden Pointe Dr, Stillwater, OK 74074",5824 W Garden Pointe Dr,74074,4,3,3967,695000,36.104565,-97.137115
2062966329,2062966329,https://www.zillow.com/homedetails/4815-Oakcrest-Rd-Stillwater-OK-74075/2062966329_zpid/,"4815 Oakcrest Rd, Stillwater, OK 74075",4815 Oakcrest Rd,74075,4,2,1912,315000,36.13323,-97.12393
2083109078,2083109078,https://www.zillow.com/homedetails/6928-Frontier-Lndg-Stillwater-OK-74074/2083109078_zpid/,"6928 Frontier Lndg, Stillwater, OK 74074",6928 Frontier Lndg,74074,5,4,3195,550000,36.038963,-97.07975
224770458,224770458,https://www.zillow.com/homedetails/1318-W-13th-Ave-Stillwater-OK-74074/224770458_zpid/,"1318 W 13th Ave, Stillwater, OK 74074",1318 W 13th Ave,74074,3,2,1363,222200,36.1079,-97.07543
2065518915,2065518915,https://www.zillow.com/homedetails/3812-3814-W-15th-Ave-Stillwater-OK-74074/2065518915_zpid/,"3812-3814 W 15th Ave, Stillwater, OK 74074",3812-3814 W 15th Ave,74074,4,4,2052,165000,0.0,0.0
86100658,86100658,https://www.zillow.com/homedetails/1116-N-Manning-St-Stillwater-OK-74075/86100658_zpid/,"1116 N Manning St, Stillwater, OK 74075",1116 N Manning St,74075,3,2,1549,205000,36.133583,-97.0435
86101689,86101689,https://www.zillow.com/homedetails/7-Pecan-Dr-Stillwater-OK-74075/86101689_zpid/,"7 Pecan Dr, Stillwater, OK 74075",7 Pecan Dr,74075,4,3,2325,320000,36.136875,-97.05609
86104237,86104237,https://www.zillow.com/homedetails/716-W-Hartwood-Ave-Stillwater-OK-74075/86104237_zpid/,"716 W Hartwood Ave, Stillwater, OK 74075",716 W Hartwood Ave,74075,3,2,1304,188000,36.16289,-97.06797
86105073,86105073,https://www.zillow.com/homedetails/1515-E-Hanson-Cir-Stillwater-OK-74075/86105073_zpid/,"1515 E Hanson Cir, Stillwater, OK 74075",1515 E Hanson Cir,74075,3,2,1361,120000,36.12663,-97.03844
86105362,86105362,https://www.zillow.com/homedetails/1024-S-Stanley-St-Stillwater-OK-74074/86105362_zpid/,"1024 S Stanley St, Stillwater, OK 74074",1024 S Stanley St,74074,3,2,1847,185000,36.110443,-97.075096
86107705,86107705,https://www.zillow.com/homedetails/101-S-Oakdale-Dr-Stillwater-OK-74074/86107705_zpid/,"101 S Oakdale Dr, Stillwater, OK 74074",101 S Oakdale Dr,74074,3,2,2688,336500,36.121616,-97.12545
86108231,86108231,https://www.zillow.com/homedetails/907-E-Lauren-Ln-Stillwater-OK-74075/86108231_zpid/,"907 E Lauren Ln, Stillwater, OK 74075",907 E Lauren Ln,74075,3,2,1499,215000,36.146206,-97.04651
86108500,86108500,https://www.zillow.com/homedetails/2217-E-32nd-Ave-Stillwater-OK-74074/86108500_zpid/,"2217 E 32nd Ave, Stillwater, OK 74074",2217 E 32nd Ave,74074,4,2,1411,240000,36.085835,-97.03146
2066828343,2066828343,https://www.zillow.com/homedetails/1813-E-Franklin-Ave-Stillwater-OK-74075/2066828343_zpid/,"1813 E Franklin Ave, Stillwater, OK 74075",1813 E Franklin Ave,74075,4,2,1897,219415,0.0,0.0
2067162987,2067162987,https://www.zillow.com/homedetails/1712-N-Carnley-St-Stillwater-OK-74075/2067162987_zpid/,"1712 N Carnley St, Stillwater, OK 74075",1712 N Carnley St,74075,3,2,1712,204600,0.0,0.0
2067626897,2067626897,https://www.zillow.com/homedetails/1824-Carnley-St-Stillwater-OK-74075/2067626897_zpid/,"1824 Carnley St, Stillwater, OK 74075",1824 Carnley St,74075,4,2,1897,229900,0.0,0.0
2068626223,2068626223,https://www.zillow.com/homedetails/2522-S-Walnut-St-Stillwater-OK-74074/2068626223_zpid/,"2522 S Walnut St, Stillwater, OK 74074",2522 S Walnut St,74074,4,2,1621,262600,0.0,0.0
224759459,224759459,https://www.zillow.com/homedetails/3110-W-31st-Ct-Stillwater-OK-74074/224759459_zpid/,"3110 W 31st Ct, Stillwater, OK 74074",3110 W 31st Ct,74074,3,2,1854,240000,36.088505,-97.098305
86100733,86100733,https://www.zillow.com/homedetails/919-S-Woodcrest-Dr-Stillwater-OK-74074/86100733_zpid/,"919 S Woodcrest Dr, Stillwater, OK 74074",919 S Woodcrest Dr,74074,4,3,2353,375500,36.111065,-97.12425
86104857,86104857,https://www.zillow.com/homedetails/920-S-Duck-St-Stillwater-OK-74074/86104857_zpid/,"920 S Duck St, Stillwater, OK 74074",920 S Duck St,74074,5,2,1738,150000,36.111614,-97.06308
86106245,86106245,https://www.zillow.com/homedetails/801-S-Rock-Hollow-Ct-Stillwater-OK-74074/86106245_zpid/,"801 S Rock Hollow Ct, Stillwater, OK 74074",801 S Rock Hollow Ct,74074,4,2,1993,288000,36.11295,-97.13548
2065430528,2065430528,https://www.zillow.com/homedetails/2915-S-Husband-St-Stillwater-OK-74074/2065430528_zpid/,"2915 S Husband St, Stillwater, OK 74074",2915 S Husband St,74074,0,2,5741,365000,0.0,0.0
224757825,224757825,https://www.zillow.com/homedetails/2010-W-Sherwood-Ave-Stillwater-OK-74074/224757825_zpid/,"2010 W Sherwood Ave, Stillwater, OK 74074",2010 W Sherwood Ave,74074,3,1,1002,162000,36.122204,-97.08223
224761540,224761540,https://www.zillow.com/homedetails/219-S-Marshall-St-Stillwater-OK-74074/224761540_zpid/,"219 S Marshall St, Stillwater, OK 74074",219 S Marshall St,74074,3,1,1175,122000,36.12005,-97.04378
224762763,224762763,https://www.zillow.com/homedetails/2218-W-6th-Ave-Stillwater-OK-74074/224762763_zpid/,"2218 W 6th Ave, Stillwater, OK 74074",2218 W 6th Ave,74074,3,1,1278,145000,36.11614,-97.08652
224769857,224769857,https://www.zillow.com/homedetails/3401-S-Black-Oak-Dr-Stillwater-OK-74074/224769857_zpid/,"3401 S Black Oak Dr, Stillwater, OK 74074",3401 S Black Oak Dr,74074,4,3,2313,439900,36.084614,-97.09954
244058641,244058641,https://www.zillow.com/homedetails/2222-W-6th-Ave-Stillwater-OK-74074/244058641_zpid/,"2222 W 6th Ave, Stillwater, OK 74074",2222 W 6th Ave,74074,3,2,1420,189500,36.116123,-97.08685
